"","PMhd","diasFriday","diasMonday","diasSaturday","diasSunday","diasThursday","diasTuesday","diasWednesday","PMhd7","PMh1d","PMmax","CO","Temp","Hum","N","E","S","O","FECHA","HORA","CERRILLOS","INDEPENDENCIA","CONDES","ELBOSQUE","PARQUE","TALAGANTE","QUILICURA","PUDAHUEL","CERRONAVIA","LAFLORIDA","PUENTEALTO","hour"
"27432",6,0,10,0,0,0,0,0,36,4,23,0.2278,18.62,74.83,0,0,1.459,0,"16-02-2014",0,13,16,8,19,14,10,8,9,10,17,15,1
"27433",6,0,11,0,0,0,0,0,33.5,6,23,0.2127,18.19,77.75,0,0,2.031,0,"17-02-2014",100,17,15,9,15,16,10,18,8,12,15,14,2
"27434",4,0,8.5,0,0,0,0,0,36,6,23,0.2025,17.48,83.92,0,0,2.417,0,"17-02-2014",200,20,16,13,15,14,11,23,11,9,12,12,3
"27435",6,0,10,0,0,0,0,0,37.5,4,23,0.2025,17.39,85.17,0,0,1.731,0,"17-02-2014",300,13,14,9,15,15,12,20,8,9,10,14,4
"27436",11,0,10.5,0,0,0,0,0,37.5,6,23,0.203,17.9,82.5,0,0,0.7595,0,"17-02-2014",400,14,15,6,18,14,12,24,9,9,9,9,5
"27437",12.5,0,19,0,0,0,0,0,35.5,11,23,0.2623,17.62,83.25,0,0,1.027,0,"17-02-2014",500,15,21,5,15,16,10,22,8,9,12,10,6
"27438",15,0,21,0,0,0,0,0,37,12.5,23,0.3638,16.77,87.75,0,0,0.6852,0,"17-02-2014",600,29,28,14,17,19,15,35,10,19,15,14,7
"27439",10.5,0,21,0,0,0,0,0,39,15,23,0.3892,19.17,76.58,0,0.5352,0,0,"17-02-2014",700,44,24,15,36,31,19,58,25,23,16,23,8
"27440",16,0,23,0,0,0,0,0,32.5,10.5,23,0.3553,21.73,64.25,0.9483,0,0,0,"17-02-2014",800,36,32,14,19,26,10,36,26,18,17,14,9
"27441",7.5,0,10,0,0,0,0,0,27,16,23,0.4061,23.72,56.5,0,0,0,0.2278,"17-02-2014",900,28,29,7,13,19,14,20,19,19,14,13,10
"27442",10.5,0,10.5,0,0,0,0,0,36.5,7.5,16,0.3299,24.95,50.25,0,0,1.952,0,"17-02-2014",1000,23,21,14,19,22,13,19,20,14,21,15,11
"27443",5.5,0,12,0,0,0,0,0,36,10.5,16,0.2369,25.5,50.25,0,0,4.413,0,"17-02-2014",1100,12,20,17,15,16,12,14,13,15,20,16,12
"27444",10.5,0,9,0,0,0,0,0,29.5,5.5,16,0.2115,26.65,45.5,0,0,4.87,0,"17-02-2014",1200,15,16,19,13,14,15,12,12,8,19,17,13
"27445",8,0,12,0,0,0,0,0,30.5,10.5,16,0.203,26.93,46.17,0,0,5.308,0,"17-02-2014",1300,12,19,20,13,12,7,12,12,9,21,14,14
"27446",12,0,12.5,0,0,0,0,0,26,8,16,0.22,26.88,49.25,0,0,4.727,0,"17-02-2014",1400,10,11,20,10,16,8,12,13,10,13,13,15
"27447",8,0,13.5,0,0,0,0,0,28,12,16,0.203,27.39,48.08,0,0,5.303,0,"17-02-2014",1500,18,16,13,8,13,11,14,12,10,14,15,16
"27448",7.5,0,10,0,0,0,0,0,31,8,16,0.2115,26.93,50.75,0,0,6.202,0,"17-02-2014",1600,18,15,12,8,14,11,16,12,11,13,17,17
"27449",2.5,0,6,0,0,0,0,0,25,7.5,16,0.22,26.13,52.83,0,0,6.335,0,"17-02-2014",1700,20,17,13,10,15,10,13,13,10,13,14,18
"27450",3,0,4.5,0,0,0,0,0,26.5,2.5,16,0.203,24.91,54.42,0,0,6.271,0,"17-02-2014",1800,22,28,15,15,19,8,10,14,15,13,14,19
"27451",10,0,4.5,0,0,0,0,0,28,3,16,0.203,23.45,55.92,0,0,5.69,0,"17-02-2014",1900,15,22,10,7,13,6,12,11,12,13,10,20
"27452",8,0,11.5,0,0,0,0,0,26.5,10,16,0.2538,21.55,65.83,0,0,4.314,0,"17-02-2014",2000,15,19,12,11,14,6,12,10,10,12,15,21
"27453",4,0,6.5,0,0,0,0,0,21,8,16,0.2961,20.51,71.33,0,0,2.496,0,"17-02-2014",2100,13,18,10,9,11,10,11,10,15,11,13,22
"27454",6,0,7,0,0,0,0,0,20.5,4,16,0.2707,19.76,75.58,0,0,1.878,0,"17-02-2014",2200,10,14,12,15,10,10,15,9,10,10,12,23
"27455",5,0,4,0,0,0,0,0,21.5,6,16,0.2707,19.4,76.73,0,0,2.213,0,"17-02-2014",2300,16,16,12,11,16,7,8,11,10,9,20,24
"27456",3.5,0,0,0,0,0,6,0,24,5,16,0.2115,18.71,79.58,0,0,1.945,0,"17-02-2014",0,13,18,12,16,15,9,9,14,10,12,9,1
"27457",5,0,0,0,0,0,6,0,23.5,3.5,16,0.2132,18.34,81,0,0,1.369,0,"18-02-2014",100,12,19,14,12,15,9,13,10,11,13,8,2
"27458",7,0,0,0,0,0,4,0,22,5,16,0.2369,18.07,68.5,0,0,0.7154,0,"18-02-2014",200,14,19,12,15,14,11,15,11,21,12,14,3
"27459",7,0,0,0,0,0,6,0,23,7,16,0.3722,17.58,83.42,0,0,0,0.7162,"18-02-2014",300,28,20,10,17,15,11,15,18,17,12,13,4
"27460",9.5,0,0,0,0,0,11,0,24.5,7,16,0.2925,16.88,87.42,0,0,1.299,0,"18-02-2014",400,23,18,13,12,12,10,21,17,13,16,10,5
"27461",9,0,0,0,0,0,12.5,0,28,9.5,16,0.2025,16.47,92.58,0,0,1.369,0,"18-02-2014",500,20,27,11,17,12,12,24,20,14,19,15,6
"27462",13.5,0,0,0,0,0,15,0,32,9,16,0.2785,16.22,94.67,0,0,0.7924,0,"18-02-2014",600,20,32,15,17,21,12,30,19,21,24,19,7
"27463",8,0,0,0,0,0,10.5,0,30.5,13.5,16,0.2954,18.21,85.25,0,0,0.9428,0,"18-02-2014",700,29,41,16,27,32,14,31,18,24,29,17,8
"27464",11.5,0,0,0,0,0,16,0,31.5,8,16,0.2025,21.05,71.17,0,0,0.4473,0,"18-02-2014",800,28,42,17,42,29,18,40,29,20,30,25,9
"27465",6,0,0,0,0,0,7.5,0,30.5,11.5,16,0.2532,23.01,63.33,0,0,0,0.4405,"18-02-2014",900,24,36,20,26,36,15,38,22,23,29,27,10
"27466",10,0,0,0,0,0,10.5,0,27,6,13.5,0.2278,24.41,57,0,0,1.096,0,"18-02-2014",1000,23,27,24,22,26,15,34,27,25,23,26,11
"27467",6.5,0,0,0,0,0,5.5,0,25.5,10,13.5,0.211,26.22,52.08,0,0,1.455,0,"18-02-2014",1100,22,24,25,22,16,15,25,27,21,28,21,12
"27468",9,0,0,0,0,0,10.5,0,20,6.5,13.5,0.2025,27.78,46.33,0,0,2.409,0,"18-02-2014",1200,24,17,29,21,16,6,19,26,23,21,16,13
"27469",9,0,0,0,0,0,8,0,18,9,13.5,0.2025,28.91,40.92,0,0,3.368,0,"18-02-2014",1300,16,19,21,17,13,12,18,15,17,15,19,14
"27470",4.5,0,0,0,0,0,12,0,18,9,13.5,0.2025,29.69,38.33,0,0,3.91,0,"18-02-2014",1400,12,19,20,14,13,9,13,15,18,14,15,15
"27471",13,0,0,0,0,0,8,0,18.5,4.5,13.5,0.2025,30.15,33.17,0,0,4.873,0,"18-02-2014",1500,10,16,16,14,13,9,12,16,11,12,16,16
"27472",8.5,0,0,0,0,0,7.5,0,19.5,13,13.5,0.2025,30.04,34.25,0,0,4.833,0,"18-02-2014",1600,12,14,16,16,12,16,9,8,10,17,14,17
"27473",8.5,0,0,0,0,0,2.5,0,15,8.5,13.5,0.2025,28.95,40.58,0,0,5.666,0,"18-02-2014",1700,13,18,15,11,13,12,18,12,14,16,12,18
"27474",8,0,0,0,0,0,3,0,16,8.5,13.5,0.2025,27.33,47.08,0,0,5.955,0,"18-02-2014",1800,16,16,12,12,12,10,12,10,13,14,10,19
"27475",8.5,0,0,0,0,0,10,0,16.5,8,13.5,0.2025,25.23,55.25,0,0,5.588,0,"18-02-2014",1900,15,21,12,13,16,11,15,13,16,14,14,20
"27476",8,0,0,0,0,0,8,0,15,8.5,13.5,0.2025,23.62,60.83,0,0,4.529,0,"18-02-2014",2000,15,21,12,16,13,15,17,11,16,14,15,21
"27477",6.5,0,0,0,0,0,4,0,12,8,13.5,0.211,22.77,62.92,0,0,3.395,0,"18-02-2014",2100,13,18,14,14,11,21,14,16,11,16,15,22
"27478",8,0,0,0,0,0,6,0,13.5,6.5,13.5,0.211,22.29,38.33,0,0,2.94,0,"18-02-2014",2200,15,17,15,14,12,23,15,9,13,14,25,23
"27479",9,0,0,0,0,0,5,0,12.5,8,13.5,0.211,21.74,65.67,0,0,1.624,0,"18-02-2014",2300,10,19,11,26,13,14,16,14,9,15,14,24
"27480",9.5,0,0,0,0,0,0,3.5,11,9,13.5,0.2025,21.17,67.58,0,0,1.614,0,"18-02-2014",0,19,19,14,23,14,10,17,12,9,17,14,1
"27481",10,0,0,0,0,0,0,5,9.5,9.5,13.5,0.2025,20.66,68.75,0,0,1.515,0,"19-02-2014",100,15,20,17,19,15,11,13,16,13,17,12,2
"27482",10,0,0,0,0,0,0,7,10.5,10,13.5,0.1688,19.44,73,0,0,1.159,0,"19-02-2014",200,15,18,13,14,15,12,21,19,15,12,12,3
"27483",9,0,0,0,0,0,0,7,11,10,13.5,0.18,18.91,65.75,0,0,0,1.036,"19-02-2014",300,12,20,11,19,16,13,21,12,12,18,16,4
"27484",18.5,0,0,0,0,0,0,9.5,15.5,9,13.5,0.2588,18.62,69.83,0,0,1.287,0,"19-02-2014",400,14,19,13,22,17,11,23,16,13,15,18,5
"27485",20,0,0,0,0,0,0,9,21.5,18.5,18.5,0.3038,18.39,72.25,0,0,1.101,0,"19-02-2014",500,19,24,10,23,23,12,25,14,11,16,17,6
"27486",16.5,0,0,0,0,0,0,13.5,26.5,20,20,0.5063,18.11,71.92,0,0,1.026,0,"19-02-2014",600,25,25,15,23,27,8,32,17,17,28,22,7
"27487",19,0,0,0,0,0,0,8,28,16.5,20,0.3713,19.88,60.17,0,0,1.243,0,"19-02-2014",700,29,30,20,29,33,10,40,21,28,30,26,8
"27488",16.5,0,0,0,0,0,0,11.5,16.5,19,20,0.3291,22.01,53.5,0,0,0.808,0,"19-02-2014",800,41,42,20,20,34,13,42,24,27,27,17,9
"27489",15,0,0,0,0,0,0,6,14,16.5,20,0.3038,24.17,49.25,0,0,0.9377,0,"19-02-2014",900,29,40,16,37,29,19,34,19,30,27,20,10
"27490",13.5,0,0,0,0,0,0,10,17.5,15,20,0.2616,24.8,49,0,0,2.604,0,"19-02-2014",1000,30,32,21,24,25,19,35,18,22,28,28,11
"27491",9,0,0,0,0,0,0,6.5,13.5,13.5,20,0.2532,26.07,48.92,0,0,3.454,0,"19-02-2014",1100,17,17,29,13,15,22,11,16,12,23,12,12
"27492",6.5,0,0,0,0,0,0,9,15,9,20,0.2363,27.52,44.92,0,0,3.301,0,"19-02-2014",1200,7,19,28,18,15,16,10,9,11,20,19,13
"27493",7,0,0,0,0,0,0,9,14,6.5,20,0.211,28.41,40.25,0,0,3.882,0,"19-02-2014",1300,13,12,17,14,11,14,11,16,15,14,15,14
"27494",4,0,0,0,0,0,0,4.5,8.25,7,20,0.2025,29.14,37.17,0,0,4.093,0,"19-02-2014",1400,1,2,19,16,9,12,10,8,9,13,14,15
"27495",13,0,0,0,0,0,0,13,16,4,20,0.2025,29.6,33.75,0,0,4.532,0,"19-02-2014",1500,13,13,14,17,12,9,12,11,9,12,12,16
"27496",11,0,0,0,0,0,0,8.5,16,13,20,0.2025,29.62,33,0,0,5.444,0,"19-02-2014",1600,3,11,10,13,4,9,12,10,12,15,12,17
"27497",6,0,0,0,0,0,0,8.5,13.5,11,20,0.2025,28.81,33.58,0,0,5.579,0,"19-02-2014",1700,22,13,10,9,11,8,9,8,11,15,11,18
"27498",4.5,0,0,0,0,0,0,8,13.5,6,20,0.2025,27.6,33,0,0,5.576,0,"19-02-2014",1800,20,21,9,8,17,6,14,8,12,11,9,19
"27499",8.5,0,0,0,0,0,0,8.5,14,4.5,20,0.211,25.44,35.33,0,0,4.503,0,"19-02-2014",1900,19,20,14,8,14,6,9,18,11,13,8,20
"27500",10.5,0,0,0,0,0,0,8,10,8.5,20,0.2025,23.55,37.67,0,0,3.77,0,"19-02-2014",2000,11,16,5,6,10,11,8,10,5,11,5,21
"27501",9,0,0,0,0,0,0,6.5,11.5,10.5,20,0.2278,22.42,38.56,0,0,2.986,0,"19-02-2014",2100,9,12,9,8,8,13,11,9,5,10,5,22
"27502",9.5,0,0,0,0,0,0,8,17.5,9,20,0.2025,21.5,39.75,0,0,2.582,0,"19-02-2014",2200,9,14,13,9,10,12,8,8,10,8,8,23
"27503",11.5,0,0,0,0,0,0,9,16,9.5,20,0.2025,20.99,41.75,0,0,1.517,0,"19-02-2014",2300,15,14,13,13,13,15,13,10,12,12,6,24
"27504",11,0,0,0,0,9.5,0,0,15.5,11.5,20,0.2194,20.31,45.08,0,0,1.267,0,"19-02-2014",0,13,15,12,11,17,10,8,11,11,10,13,1
"27505",12.5,0,0,0,0,10,0,0,13,11,20,0.2025,19.2,50.83,0,0,1.113,0,"20-02-2014",100,17,13,11,14,14,7,7,15,10,11,19,2
"27506",10,0,0,0,0,10,0,0,11.5,12.5,20,0.2025,17.94,55.75,0,0,0,0.5773,"20-02-2014",200,13,15,11,18,13,8,12,12,13,10,12,3
"27507",14,0,0,0,0,9,0,0,15.5,10,20,0.225,17.38,58.83,0,0,0,0.6008,"20-02-2014",300,15,14,11,14,16,8,13,14,12,14,10,4
"27508",14,0,0,0,0,18.5,0,0,23.5,14,20,0.203,17.22,59.78,0,0,0,0.1397,"20-02-2014",400,11,16,11,15,15,7,13,12,12,13,9,5
"27509",18.5,0,0,0,0,20,0,0,29,14,20,0.3299,17.09,60.42,0,0,0.2935,0,"20-02-2014",500,16,21,15,23,16,12,17,11,12,12,13,6
"27510",32,0,0,0,0,16.5,0,0,29.5,18.5,20,0.3892,17.27,59.55,0,0.3136,0,0,"20-02-2014",600,25,26,13,21,23,22,19,10,14,16,18,7
"27511",26,0,0,0,0,19,0,0,18.5,32,32,0.8376,19.58,52.92,0,0,0.2175,0,"20-02-2014",700,32,25,13,27,30,23,27,19,18,26,17,8
"27512",12,0,0,0,0,16.5,0,0,16,26,32,0.5584,21.78,44.42,0,0,0.8377,0,"20-02-2014",800,26,32,15,21,24,26,34,18,17,24,14,9
"27513",14.5,0,0,0,0,15,0,0,16.5,12,32,0.2707,23.85,37.33,0,0,0,0.8188,"20-02-2014",900,19,24,16,18,15,17,24,15,17,18,14,10
"27514",22.5,0,0,0,0,13.5,0,0,20.5,14.5,32,0.3046,26.14,33.08,0,0,1.248,0,"20-02-2014",1000,18,23,13,17,21,20,18,13,11,23,16,11
"27515",14.5,0,0,0,0,9,0,0,18,22.5,32,0.3638,27.56,32.08,0,0,1.522,0,"20-02-2014",1100,12,14,20,13,10,17,7,11,9,13,10,12
"27516",12,0,0,0,0,6.5,0,0,17,14.5,32,0.2369,29.24,29.33,0,0,2.416,0,"20-02-2014",1200,7,14,19,13,15,14,12,12,10,14,15,13
"27517",12,0,0,0,0,7,0,0,13.5,12,32,0.2707,30.34,27.92,0,0,2.838,0,"20-02-2014",1300,15,14,18,17,10,12,12,12,8,14,14,14
"27518",9.5,0,0,0,0,4,0,0,18.5,12,32,0.22,31.02,26.08,0,0,4.197,0,"20-02-2014",1400,13,19,12,11,15,13,13,13,8,16,13,15
"27519",12.5,0,0,0,0,13,0,0,16.5,9.5,32,0.2115,31.5,24.42,0,0,4.557,0,"20-02-2014",1500,14,11,17,14,11,12,10,10,13,12,11,16
"27520",9,0,0,0,0,11,0,0,19.5,12.5,32,0.203,31.28,21.75,0,0,5.11,0,"20-02-2014",1600,17,17,18,10,10,10,11,10,9,12,7,17
"27521",9,0,0,0,0,6,0,0,18.5,9,32,0.203,30.61,20.67,0,0,5.595,0,"20-02-2014",1700,7,15,13,9,11,10,12,12,11,9,10,18
"27522",10.5,0,0,0,0,4.5,0,0,14,9,32,0.2284,29.29,22.08,0,0,5.004,0,"20-02-2014",1800,15,15,11,9,13,12,10,9,9,14,10,19
"27523",14.5,0,0,0,0,8.5,0,0,14,10.5,32,0.2115,26.55,25.92,0,0,5.219,0,"20-02-2014",1900,11,17,14,10,12,10,10,9,10,16,12,20
"27524",13,0,0,0,0,10.5,0,0,11,14.5,32,0.2707,24.8,28.83,0,0,3.756,0,"20-02-2014",2000,6,11,13,28,8,13,13,10,10,27,11,21
"27525",16.5,0,0,0,0,9,0,0,11.5,13,32,0.2876,23.97,30.58,0,0,3.438,0,"20-02-2014",2100,11,10,11,19,8,11,15,10,9,46,10,22
"27526",10,0,0,0,0,9.5,0,0,11.5,16.5,32,0.3299,23.27,33.25,0,0,2.163,0,"20-02-2014",2200,10,12,16,11,9,8,9,12,15,35,10,23
"27527",14,0,0,0,0,11.5,0,0,10,10,32,0.2792,22.59,32.75,0,0,2.204,0,"20-02-2014",2300,13,13,16,9,10,10,12,12,13,28,29,24
"27528",14,0,0,11,0,0,0,0,8.5,14,32,0.2115,22.02,33.17,0,0,1.742,0,"20-02-2014",0,21,12,13,22,11,11,10,10,12,23,35,1
"27529",19.5,0,0,12.5,0,0,0,0,10,14,32,0.2335,19.95,41,0,0,1.012,0,"21-02-2014",100,21,16,12,25,12,13,13,15,9,16,19,2
"27530",20.5,0,0,10,0,0,0,0,10.5,19.5,32,0.2961,19.02,45.67,0,0,0,0.267,"21-02-2014",200,16,17,9,18,15,11,11,14,13,13,11,3
"27531",18.5,0,0,14,0,0,0,0,11,20.5,32,0.3046,18.57,47.17,0,0,0,0.3256,"21-02-2014",300,13,19,16,18,16,10,22,12,12,18,12,4
"27532",24,0,0,14,0,0,0,0,10,18.5,32,0.2813,18.23,47.08,0,0.3235,0,0,"21-02-2014",400,14,19,12,17,14,10,29,16,21,12,11,5
"27533",33.5,0,0,18.5,0,0,0,0,10.5,24,32,0.3797,17.47,51.08,0,0.2709,0,0,"21-02-2014",500,18,22,9,22,13,10,31,23,16,15,15,6
"27534",40.5,0,0,32,0,0,0,0,10,33.5,33.5,0.7679,17.2,54.25,0,0.7035,0,0,"21-02-2014",600,23,23,14,18,18,12,25,29,21,20,24,7
"27535",24.5,0,0,26,0,0,0,0,13.5,40.5,40.5,0.9029,19.92,45.83,0,0.7697,0,0,"21-02-2014",700,27,21,17,26,26,22,25,37,27,25,20,8
"27536",24.5,0,0,12,0,0,0,0,14,24.5,40.5,0.5063,22.49,36.42,0,0,0,0.7952,"21-02-2014",800,23,15,14,21,32,19,20,18,20,19,18,9
"27537",22.5,0,0,14.5,0,0,0,0,9.5,24.5,40.5,0.4051,24.03,32.42,0,0,0,1.304,"21-02-2014",900,16,21,15,21,20,16,15,20,16,13,15,10
"27538",18.5,0,0,22.5,0,0,0,0,6.5,22.5,40.5,0.3207,26.66,27.25,0,0,0,0.8871,"21-02-2014",1000,25,29,14,21,20,15,16,21,19,17,18,11
"27539",22,0,0,14.5,0,0,0,0,12.5,18.5,40.5,0.3122,28.91,22.67,0,0,1.639,0,"21-02-2014",1100,25,26,17,20,23,15.2,15,22,18,21,22,12
"27540",12,0,0,12,0,0,0,0,17,22,40.5,0.2532,29.74,22.75,0,0,2.972,0,"21-02-2014",1200,14,22,18,10,18,18,11,13,12,13,11,13
"27541",16,0,0,12,0,0,0,0,14,12,40.5,0.211,30.59,19.58,0,0,3.686,0,"21-02-2014",1300,18,17,22,9,14,13,8,10,8,11,11,14
"27542",5.5,0,0,9.5,0,0,0,0,14,16,40.5,0.1857,31.33,19.83,0,0,3.917,0,"21-02-2014",1400,4,13,10,9,10,10,6,11,5,12,14,15
"27543",20.5,0,0,12.5,0,0,0,0,15,5.5,40.5,0.1013,31.52,16.83,0,0,4.82,0,"21-02-2014",1500,3,7,10,9,6,10,12,6,6,10,8,16
"27544",10.5,0,0,9,0,0,0,0,12.5,20.5,40.5,0.135,31.55,20.25,0,0,4.894,0,"21-02-2014",1600,3,2,15,6,2,10,8,5,8,8,8,17
"27545",15.5,0,0,9,0,0,0,0,12,10.5,40.5,0.2025,30.94,24.33,0,0,4.907,0,"21-02-2014",1700,2,3,8,5,9,12,14,8,8,6,7,18
"27546",7.5,0,0,10.5,0,0,0,0,11,15.5,40.5,0.2025,29.42,29.25,0,0,5.01,0,"21-02-2014",1800,36,20,7,9,11,8,12,6,10,10,8,19
"27547",11.5,0,0,14.5,0,0,0,0,11,7.5,40.5,0.211,26.04,39.33,0,0,5.211,0,"21-02-2014",1900,18,27,6,8,19,10,9,8,12,10,7,20
"27548",10,0,0,13,0,0,0,0,10.5,11.5,40.5,0.2194,24.45,43.58,0,0,4.437,0,"21-02-2014",2000,15,20,5,14,16,7,10,15,9,10,20,21
"27549",9,0,0,16.5,0,0,0,0,9,10,40.5,0.2447,23.66,44.83,0,0,2.458,0,"21-02-2014",2100,8,17,8,20,10,9,12,13,18,18,34,22
"27550",13,0,0,10,0,0,0,0,11,9,40.5,0.211,23.37,45.67,0,0,3.328,0,"21-02-2014",2200,32,16,9,143,14,13,11,21,16,24,36,23
"27551",16.5,0,0,14,0,0,0,0,12,13,40.5,0.4219,22.78,48.75,0,0,1.864,0,"21-02-2014",2300,22,21,10,49,28,12,11,20,24,29,34,24
"27552",19,0,0,0,14,0,0,0,10,16.5,40.5,0.2954,22.01,52.75,0,0,0.8697,0,"21-02-2014",0,22,27,9,41,20,9,21,18,26,25,18,1
"27553",15.5,0,0,0,19.5,0,0,0,8,19,40.5,0.324,20.14,61.67,0,0,1.176,0,"22-02-2014",100,18,20,6,35,17,16,21,11,16,14,13,2
"27554",17.5,0,0,0,20.5,0,0,0,9,15.5,40.5,0.3038,18.86,68,0,0,1.476,0,"22-02-2014",200,14,24,10,24,15,11,20,10,11,13,12,3
"27555",16.5,0,0,0,18.5,0,0,0,9,17.5,40.5,0.2925,18.64,68.5,0,0,1.315,0,"22-02-2014",300,15,21,9,25,14,16,30,12,17,13,7,4
"27556",24.5,0,0,0,24,0,0,0,8.5,16.5,40.5,0.225,18.54,68.92,0,0,0.9131,0,"22-02-2014",400,22,20,8,23,18,12,39,15,14,12,7,5
"27557",36.5,0,0,0,33.5,0,0,0,12.5,24.5,40.5,0.3544,18.27,70.33,0,0.3682,0,0,"22-02-2014",500,24,21,6,19,23,15,34,20,20,11,11,6
"27558",36.5,0,0,0,40.5,0,0,0,14,36.5,40.5,0.692,18.37,69.83,0,0,0.274,0,"22-02-2014",600,34,30,11,27,28,28,29,70,26,14,11,7
"27559",27.5,0,0,0,24.5,0,0,0,17.5,36.5,40.5,0.7004,19.7,64.33,0,0,1.258,0,"22-02-2014",700,33,24,10,37,33,29,26,83,43,20,16,8
"27560",25.5,0,0,0,24.5,0,0,0,23,27.5,36.5,0.3713,21.37,57.58,0,0,1.903,0,"22-02-2014",800,21,17,12,22,20,26,17,44,26,14,15,9
"27561",16.5,0,0,0,22.5,0,0,0,16,25.5,36.5,0.3291,22.96,52.58,0,0,2.153,0,"22-02-2014",900,18,16,11,18,16,20,14,23,21,14,14,10
"27562",17.5,0,0,0,18.5,0,0,0,14,16.5,36.5,0.2025,24.08,49.08,0,0,2.591,0,"22-02-2014",1000,16,17,15,22,17,17,8,18,18,15,19,11
"27563",15.5,0,0,0,22,0,0,0,8,17.5,36.5,0.2025,25.38,44.25,0,0,2.921,0,"22-02-2014",1100,29,21,19,26,14,10,12,14,17,16,21,12
"27564",17.5,0,0,0,12,0,0,0,8.5,15.5,36.5,0.2025,26.14,43.92,0,0,4.326,0,"22-02-2014",1200,14,25,13,14,29,9,17,13,19,21,15,13
"27565",11.5,0,0,0,16,0,0,0,15.5,17.5,36.5,0.2025,26.48,42.75,0,0,5.32,0,"22-02-2014",1300,14,24,13,11,16,9,12,16,12,14,14,14
"27566",25,0,0,0,5.5,0,0,0,11,11.5,36.5,0.2025,26.45,42.83,0,0,5.78,0,"22-02-2014",1400,19,19,20,11,13,7,8,11,11,15,11,15
"27567",19,0,0,0,20.5,0,0,0,9,25,36.5,0.2025,26.45,43.5,0,0,6.305,0,"22-02-2014",1500,7,14,12,8,12,14,5,8,9,13,11,16
"27568",16.5,0,0,0,10.5,0,0,0,14.5,19,36.5,0.2025,25.42,47.58,0,0,5.601,0,"22-02-2014",1600,18,15,13,6,12,25,10,11,11,9,11,17
"27569",17,0,0,0,15.5,0,0,0,10.5,16.5,36.5,0.211,24.13,51.92,0,0,5.292,0,"22-02-2014",1700,18,23,10,13,15,28,12,17,14,13,11,18
"27570",18.5,0,0,0,7.5,0,0,0,8.5,17,36.5,0.211,23.08,55,0,0,4.781,0,"22-02-2014",1800,8,16,14,25,7,30,13,11,14,19,18,19
"27571",18.5,0,0,0,11.5,0,0,0,16,18.5,36.5,0.2025,21.04,62.92,0,0,4.743,0,"22-02-2014",1900,17,18,19,37,22,25,9,13,14,27,43,20
"27572",12,0,0,0,10,0,0,0,13,18.5,36.5,0.2194,19.36,69.83,0,0,3.363,0,"22-02-2014",2000,40,19,29,57,22,21,15,18,15,51,58,21
"27573",14.5,0,0,0,9,0,0,0,8.5,12,36.5,0.2363,18.8,69.5,0,0,2.553,0,"22-02-2014",2100,29,51,37,53,46,12,18,29,20,46,65,22
"27574",13.5,0,0,0,13,0,0,0,11.5,14.5,36.5,0.2278,18.16,70.58,0,0,2.684,0,"22-02-2014",2200,25,29,32,67,29,16,18,20,24,48,26,23
"27575",14,0,0,0,16.5,0,0,0,10,13.5,36.5,0.2025,17.3,76.42,0,0,2.339,0,"22-02-2014",2300,8,21,30,30,21,14,16,24,17,45,48,24
"27576",12,0,19,0,0,0,0,0,10,14,36.5,0.2025,17,78.75,0,0,1.579,0,"22-02-2014",0,15,23,25,29,13,13,6,9,13,39,59,1
"27577",13,0,15.5,0,0,0,0,0,11,12,36.5,0.1316,16.38,81.5,0,0,1.453,0,"23-02-2014",100,11,33,24,29,10,11,9,13,10,28,59,2
"27578",17,0,17.5,0,0,0,0,0,8.5,13,36.5,0.1435,15.95,83.67,0,0,1.864,0,"23-02-2014",200,20,28,30,16,10,12,16,13,12,25,35,3
"27579",15,0,16.5,0,0,0,0,0,10,17,36.5,0.1013,14.17,92.25,0,0,2.685,0,"23-02-2014",300,22,31,23,24,13,11,5,14,18,25,34,4
"27580",16.5,0,24.5,0,0,0,0,0,10.5,15,36.5,0.2138,13.3,96.92,0,0,1.048,0,"23-02-2014",400,19,23,22,41,14,9,38,14,18,19,30,5
"27581",29,0,36.5,0,0,0,0,0,19,16.5,36.5,0.3038,13.34,56.67,0,0,1.085,0,"23-02-2014",500,20,26,18,42,17,8,31,14,14,20,19,6
"27582",38.5,0,36.5,0,0,0,0,0,21,29,36.5,0.4304,13.47,86.42,0,0,1.142,0,"23-02-2014",600,19,21,21,51,21,8,40,13,15,21,15,7
"27583",34.5,0,27.5,0,0,0,0,0,21,38.5,38.5,0.4557,14.03,95.25,0,0,1.156,0,"23-02-2014",700,19,24,17,37,25,12,51,15,17,28,16,8
"27584",34.5,0,25.5,0,0,0,0,0,23,34.5,38.5,0.4304,15.57,88.08,0,0,2.364,0,"23-02-2014",800,27,22,14,39,23,10,19,16,12,25,22,9
"27585",26.5,0,16.5,0,0,0,0,0,10,34.5,38.5,0.3966,18.88,73.25,0,0,1.721,0,"23-02-2014",900,11,16,19,21,13,13,23,18,17,29,27,10
"27586",26,0,17.5,0,0,0,0,0,10.5,26.5,38.5,0.3122,19.85,69.58,0,0,3.718,0,"23-02-2014",1000,19,24,23,16,18,15,22,13,13,25,24,11
"27587",23,0,15.5,0,0,0,0,0,12,26,38.5,0.3038,21.17,65.92,0,0,4.751,0,"23-02-2014",1100,27,19,23,9,20,12,12,10,13,19,19,12
