"","FECHA","HORA","PM25","CO","T","HR","VV","DV"
"29787","19-10-2011",300,11,0.3,10.52,74,0.696,48.39
"29788","19-10-2011",400,11,0.3,10.04,75.5,1.419,65.77
"29789","19-10-2011",500,11,0.4,9.917,74.08,1.294,54.19
"29790","19-10-2011",600,19,0.6,10.62,69.08,1.572,76.21
"29791","19-10-2011",700,24,0.8,14.42,52.67,0.9023,64.43
"29792","19-10-2011",800,15,0.4,18.8,45.17,0.2729,274.1
"29793","19-10-2011",900,18,0.5,20.44,40.42,1.231,261.7
"29794","19-10-2011",1000,18,0.6,22.09,35.67,1.535,243.9
"29795","19-10-2011",1100,19,0.6,23.93,31.75,1.299,239.2
"29796","19-10-2011",1200,19,0.5,26.12,25.92,1.434,234.6
"29797","19-10-2011",1300,20,0.5,27.37,22,2.008,244
"29798","19-10-2011",1400,20,0.3,27.97,19.42,1.944,236.9
"29799","19-10-2011",1500,18,0.3,28.1,20.17,1.964,226
"29800","19-10-2011",1600,18,0.3,27.53,21.42,1.953,246.3
"29801","19-10-2011",1700,18,0.3,26.91,24.67,1.844,246.7
"29802","19-10-2011",1800,21,0.4,24.94,32.83,1.25,263.2
"29803","19-10-2011",1900,20,0.4,21.82,43.5,0.9043,177.2
"29804","19-10-2011",2000,19,0.6,19.3,54.17,0.6627,82.27
"29805","19-10-2011",2100,17,0.7,17.82,57.92,1.045,53.06
"29806","19-10-2011",2200,19,0.7,16.77,60.92,0.8394,62.21
"29807","19-10-2011",2300,16,0.5,15.25,65.17,1.039,69.63
"29808","19-10-2011",0,16,0.5,14.42,68.83,1.337,65.6
"29809","20-10-2011",100,12,0.4,14.03,66.92,1.608,69.9
"29810","20-10-2011",200,14,0.3,12.88,72.25,1.214,76.3
"29811","20-10-2011",300,12,0.3,12.66,71.92,1.08,50.14
"29812","20-10-2011",400,12,0.3,12.92,66.25,0.9045,68.2
"29813","20-10-2011",500,16,0.3,11.62,72.75,0.698,58.38
"29814","20-10-2011",600,22,0.6,12.22,70.5,1.349,58.66
"29815","20-10-2011",700,24,0.8,15.88,53.08,1.987,67.04
"29816","20-10-2011",800,20,0.4,20.21,39.92,0.7267,255.7
"29817","20-10-2011",900,23,0.5,22.32,38.25,1.097,242.7
"29818","20-10-2011",1000,34,0.8,23.38,38.42,1.869,236
"29819","20-10-2011",1100,35,0.8,24.77,35.33,1.864,247.9
"29820","20-10-2011",1200,27,0.5,26.58,30,2.074,237.3
"29821","20-10-2011",1300,23,0.4,27.96,24.92,1.682,218.1
"29822","20-10-2011",1400,20,0.4,28.42,23.67,2.019,233
"29823","20-10-2011",1500,20,0.3,28.46,23.5,2.009,237.1
"29824","20-10-2011",1600,24,0.3,27.64,27.92,2.009,235.9
"29825","20-10-2011",1700,18,0.3,25.77,33.83,2.243,262.9
"29826","20-10-2011",1800,16,0.4,23.37,36.58,1.218,238.5
"29827","20-10-2011",1900,14,0.4,20.57,42.5,1.225,202.7
"29828","20-10-2011",2000,16,0.4,18.74,48.5,0.7571,192.5
"29829","20-10-2011",2100,18,0.5,16.91,58.25,0.6463,85.68
"29830","20-10-2011",2200,15,0.6,15.97,63.25,0.6207,203.8
"29831","20-10-2011",2300,17,0.6,14.69,70,0.7684,75.75
"29832","20-10-2011",0,15,0.6,13.63,74.08,0.7183,118.5
"29833","21-10-2011",100,14,0.5,12.96,76.75,1.027,71.34
"29834","21-10-2011",200,13,0.4,12.57,77.08,1.285,75.88
"29835","21-10-2011",300,13,0.3,11.72,80.42,1.07,80.32
"29836","21-10-2011",400,14,0.3,11.55,79.58,1.742,70.33
"29837","21-10-2011",500,15,0.3,11.49,77,0.9951,48.5
"29838","21-10-2011",600,25,0.6,11.74,76,1.401,68.25
"29839","21-10-2011",700,25,0.7,15.22,61.17,0.3926,243.2
"29840","21-10-2011",800,25,0.7,16.48,56.25,1.583,231.4
"29841","21-10-2011",900,23,0.5,18.16,48.42,1.506,244.5
"29842","21-10-2011",1000,21,0.4,20.92,42.17,0.9858,233.8
"29843","21-10-2011",1100,24,0.5,22.38,39.33,1.513,236.4
"29844","21-10-2011",1200,32,0.5,23.54,37.75,1.8,229.8
"29845","21-10-2011",1300,22,0.4,24.6,36,1.761,238.9
"29846","21-10-2011",1400,22,0.3,24.82,35.5,2.116,248.7
"29847","21-10-2011",1500,18,0.3,25.21,32.42,2.036,242.4
"29848","21-10-2011",1600,15,0.3,24.97,32.5,2.247,225
"29849","21-10-2011",1700,19,0.3,23.82,38.25,1.732,244.2
"29850","21-10-2011",1800,14,0.3,21.62,44.25,1.541,222.4
"29851","21-10-2011",1900,14,0.3,19.06,51.08,1.276,191.8
"29852","21-10-2011",2000,15,0.4,17.33,58.67,0.5664,142.4
"29853","21-10-2011",2100,16,0.4,16.2,65.83,0.8314,206.2
"29854","21-10-2011",2200,13,0.4,14.82,74,0.4923,129.3
"29855","21-10-2011",2300,12,0.5,13.76,78.58,0.7497,70.18
"29856","21-10-2011",0,14,0.5,13.2,78.58,0.7325,48.7
"29857","22-10-2011",100,14,0.5,12.66,79.5,0.7861,58.9
"29858","22-10-2011",200,12,0.5,12.32,80.08,1.238,47.22
"29859","22-10-2011",300,13,0.4,12.28,81.5,0.5238,234.5
"29860","22-10-2011",400,12,0.4,11.16,86.33,0.9605,59.47
"29861","22-10-2011",500,13,0.5,10.74,86.17,1.062,80.35
"29862","22-10-2011",600,19,0.4,11.05,84.08,1.071,60.29
"29863","22-10-2011",700,21,0.5,14.4,69,1.15,68.39
"29864","22-10-2011",800,20,0.4,17.12,60.83,1.186,255.5
"29865","22-10-2011",900,18,0.4,18.82,55.08,1.226,210.6
"29866","22-10-2011",1000,23,0.5,20.78,50,1.772,227
"29867","22-10-2011",1100,25,0.6,22.1,45.08,2.124,227.8
"29868","22-10-2011",1200,23,0.5,24.04,38,2.011,189.6
"29869","22-10-2011",1300,22,0.4,24.88,32.92,1.983,248.5
"29870","22-10-2011",1400,21,0.3,25.32,32.58,2.126,253.5
"29871","22-10-2011",1500,18,0.3,25.03,32.5,2.415,264.1
"29872","22-10-2011",1600,16,0.2,24.72,34.67,2.045,241
"29873","22-10-2011",1700,15,0.3,23.55,37.83,1.748,248.8
"29874","22-10-2011",1800,17,0.3,21.65,44.33,1.061,232.4
"29875","22-10-2011",1900,16,0.4,19.26,51.42,1.156,193.3
"29876","22-10-2011",2000,20,0.5,17.32,57.17,0.678,169.1
"29877","22-10-2011",2100,17,0.6,15.77,65.33,0.5444,95.35
"29878","22-10-2011",2200,18,0.6,14.99,69,1.011,62.51
"29879","22-10-2011",2300,22,0.6,14.67,69.17,1.14,63.01
"29880","22-10-2011",0,19,0.6,13.79,72.5,1.031,58.33
"29881","23-10-2011",100,15,0.5,13.09,74.83,1.078,73.18
"29882","23-10-2011",200,17,0.5,12.51,77.08,1.155,60.02
"29883","23-10-2011",300,18,0.5,12.07,77.75,1.5,65.46
"29884","23-10-2011",400,15,0.4,11.86,76.42,1.335,60.89
"29885","23-10-2011",500,15,0.4,11.32,77.75,1.171,58.65
"29886","23-10-2011",600,17,0.3,11.99,74.42,1.088,63.57
"29887","23-10-2011",700,17,0.3,15.12,59.58,1.173,69.46
"29888","23-10-2011",800,18,0.3,18.19,50,1.303,237.5
"29889","23-10-2011",900,20,0.4,19.42,48.25,1.589,254.2
"29890","23-10-2011",1000,22,0.4,21.5,43.17,1.512,260.7
"29891","23-10-2011",1100,19,0.4,23.1,38.67,1.977,255.6
"29892","23-10-2011",1200,20,0.3,23.7,35.92,2.388,242.6
"29893","23-10-2011",1300,17,0.3,23.25,35.92,2.557,256.7
"29894","23-10-2011",1400,16,0.2,23.42,32.67,2.699,261.4
"29895","23-10-2011",1500,18,0.2,23.27,33.75,2.101,230.2
"29896","23-10-2011",1600,17,0.2,23.17,32.83,1.807,219.9
"29897","23-10-2011",1700,18,0.2,22.28,33.75,1.713,213.7
"29898","23-10-2011",1800,17,0.2,20.12,37.5,1.529,230.8
"29899","23-10-2011",1900,18,0.3,18.2,41.83,0.7513,234
"29900","23-10-2011",2000,18,0.5,16.32,46.67,0.3149,147.7
"29901","23-10-2011",2100,17,0.5,15.02,53.5,0.5435,184.1
"29902","23-10-2011",2200,20,0.5,14.3,61.17,0.4126,179.2
"29903","23-10-2011",2300,22,0.4,12.67,70.25,1.24,203.8
"29904","23-10-2011",0,18,0.2,11.07,75.75,1.165,201.3
"29905","24-10-2011",100,17,0.2,10.52,78.58,0.5835,194.1
"29906","24-10-2011",200,19,0.2,9.833,81.83,1.123,212.9
"29907","24-10-2011",300,18,0.2,8.85,86.75,0.9427,208.5
"29908","24-10-2011",400,20,0.2,8.742,88.5,0.7007,209.5
"29909","24-10-2011",500,29,0.2,8.575,89.75,0.9919,162.9
"29910","24-10-2011",600,28,0.2,8.7,72.42,0.9778,154.3
"29911","24-10-2011",700,27,0.3,9.067,88.09,0.3672,289.4
"29912","24-10-2011",800,28,0.3,9.658,85.08,0.4775,295.3
"29913","24-10-2011",900,31,0.3,12.05,74.42,0.8,214.6
"29914","24-10-2011",1000,30,0.4,14.06,66.67,1.895,257.8
"29915","24-10-2011",1100,32,0.5,16.12,59.25,1.814,236.5
"29916","24-10-2011",1200,33,0.5,17.57,53.67,1.847,233.6
"29917","24-10-2011",1300,35,0.5,19.1,48.42,1.901,253.9
"29918","24-10-2011",1400,33,0.4,20.4,43.08,1.944,249.9
"29919","24-10-2011",1500,23,0.3,21.42,38.25,1.593,245.8
"29920","24-10-2011",1600,20,0.3,22.17,34.75,1.488,255.2
"29921","24-10-2011",1700,19,0.3,21.52,38.75,1.893,245.4
"29922","24-10-2011",1800,14,0.3,19.54,43.83,1.359,258
"29923","24-10-2011",1900,18,0.5,17.2,53.67,0.7675,176.3
"29924","24-10-2011",2000,16,0.6,15.36,62.92,0.5147,142.7
"29925","24-10-2011",2100,14,0.6,14.08,68.92,0.5956,166
"29926","24-10-2011",2200,13,0.6,12.55,76.58,0.7285,99.87
"29927","24-10-2011",2300,13,0.6,11.64,79.08,0.6582,73.15
"29928","24-10-2011",0,12,0.5,11.31,79.5,1.128,73.8
"29929","25-10-2011",100,11,0.5,10.59,81.17,0.4931,54.77
"29930","25-10-2011",200,12,0.4,10.25,81.92,0.9376,50.18
"29931","25-10-2011",300,10,0.4,9.583,84.33,0.5551,79.79
"29932","25-10-2011",400,11,0.3,8.608,88,0.8549,74.95
"29933","25-10-2011",500,15,0.4,8.392,87.3,1.087,62.88
"29934","25-10-2011",600,26,0.6,9.733,79.33,1.78,60.39
"29935","25-10-2011",700,21,0.7,13.46,59.83,0.8651,55.64
"29936","25-10-2011",800,29,0.8,15.08,61.58,1.528,261.7
"29937","25-10-2011",900,26,0.8,17.42,53.42,1.268,248.4
"29938","25-10-2011",1000,27,0.7,19.25,48.92,1.642,258.4
"29939","25-10-2011",1100,25,0.5,21.56,41.75,1.517,224.3
"29940","25-10-2011",1200,24,0.6,23.17,35.17,2.017,226.9
"29941","25-10-2011",1300,22,0.4,24.77,29.08,1.908,215.7
"29942","25-10-2011",1400,20,0.3,25.32,27.58,2.085,249.1
"29943","25-10-2011",1500,21,0.3,25.38,28.83,2.058,234
"29944","25-10-2011",1600,16,0.3,24.8,26.67,2.196,247.1
"29945","25-10-2011",1700,15,0.3,24.07,27.33,2.032,261.3
"29946","25-10-2011",1800,17,0.4,22.03,33.42,1.371,242.6
"29947","25-10-2011",1900,15,0.3,19.45,38.92,1.206,191
"29948","25-10-2011",2000,19,0.4,17.46,45.5,0.5792,133.9
"29949","25-10-2011",2100,16,0.5,15.44,56.25,0.6251,78.86
"29950","25-10-2011",2200,14,0.5,14.12,61.42,0.8058,73.34
"29951","25-10-2011",2300,13,0.5,13.36,63.83,0.8878,64.79
"29952","25-10-2011",0,12,0.4,12.22,69.67,0.9383,80.93
"29953","26-10-2011",100,12,0.4,11.48,72.67,0.9554,73.21
"29954","26-10-2011",200,11,0.4,11.07,73,1.507,66.87
"29955","26-10-2011",300,13,0.3,10.72,72.58,1.856,75
"29956","26-10-2011",400,13,0.3,10.03,75.58,1.389,65.32
"29957","26-10-2011",500,15,0.3,9.867,75.42,1.038,51.8
"29958","26-10-2011",600,24,0.6,10.73,71.25,1.323,74.63
"29959","26-10-2011",700,25,0.6,14.79,53.92,0.7651,71.09
"29960","26-10-2011",800,23,0.5,17.38,46.92,1.09,224.8
"29961","26-10-2011",900,34,0.7,18.4,47.42,1.521,231.7
"29962","26-10-2011",1000,30,0.6,19.62,43.08,1.95,237.8
"29963","26-10-2011",1100,26,0.4,21.27,37.25,1.884,240.7
"29964","26-10-2011",1200,19,0.3,23.03,30.58,1.825,234.9
"29965","26-10-2011",1300,15,0.3,24.36,24.75,1.746,241.5
"29966","26-10-2011",1400,14,0.2,25.17,21.17,1.834,249.3
"29967","26-10-2011",1500,15,0.2,25.3,20,1.858,244.2
"29968","26-10-2011",1600,19,0.2,24.82,23.33,1.984,252.4
"29969","26-10-2011",1700,18,0.2,23.62,27.33,1.896,231.9
"29970","26-10-2011",1800,14,0.3,21.04,31.25,1.55,244.6
"29971","26-10-2011",1900,14,0.3,18.13,31.25,1.08,270.4
"29972","26-10-2011",2000,18,0.4,15.72,39.67,0.4397,119.8
"29973","26-10-2011",2100,14,0.5,14.36,47.17,0.8988,48.75
"29974","26-10-2011",2200,14,0.6,13.48,51.08,0.8415,98.74
"29975","26-10-2011",2300,16,0.4,11.81,60.5,0.6918,90.82
"29976","26-10-2011",0,12,0.5,10.89,64.83,1.513,76.02
"29977","27-10-2011",100,7,0.3,10.63,59.83,1.209,54.56
"29978","27-10-2011",200,11,0.3,10.22,57.58,1.099,54.41
"29979","27-10-2011",300,11,0.3,8.875,63.33,0.76,70.54
"29980","27-10-2011",400,9,0.3,8.267,66.25,1.404,71.13
"29981","27-10-2011",500,11,0.3,7.642,67.5,0.9692,77.47
"29982","27-10-2011",600,18,0.6,7.842,68.58,0.8539,78.17
"29983","27-10-2011",700,22,0.7,11.99,51.5,0.8869,71.86
"29984","27-10-2011",800,22,0.5,14.9,45.17,0.2404,156.7
"29985","27-10-2011",900,24,0.5,16.5,42.17,1.307,249.6
"29986","27-10-2011",1000,34,0.7,18.37,40.5,1.871,232.4
"29987","27-10-2011",1100,27,0.6,19.48,37.83,1.856,251.6
"29988","27-10-2011",1200,19,0.4,20.82,30.67,2.116,246.8
"29989","27-10-2011",1300,22,0.3,22.07,28.67,2.168,237.4
"29990","27-10-2011",1400,23,0.3,21.85,30.25,2.373,246.1
"29991","27-10-2011",1500,22,0.3,21.35,31.42,2.394,256.2
"29992","27-10-2011",1600,27,0.3,20.42,35.08,2.497,262.8
"29993","27-10-2011",1700,27,0.3,19.19,41,2.036,249.6
"29994","27-10-2011",1800,20,0.3,16.85,40.58,1.504,254.1
"29995","27-10-2011",1900,23,0.3,14.64,45.08,1.213,189.4
"29996","27-10-2011",2000,22,0.3,13.13,46.83,1.024,180.1
"29997","27-10-2011",2100,19,0.5,11.82,50.58,0.3459,55.81
"29998","27-10-2011",2200,22,0.5,11.14,59.17,0.8235,54.34
"29999","27-10-2011",2300,23,0.5,9.867,66.25,0.3922,115.7
"30000","27-10-2011",0,17,0.5,8.808,72.67,0.5623,77.85
"30001","28-10-2011",100,16,0.4,8.517,70.08,0.9164,43.45
"30002","28-10-2011",200,18,0.3,8.283,68,0.891,57.93
"30003","28-10-2011",300,18,0.4,7.375,73.92,0.9089,67.97
"30004","28-10-2011",400,18,0.3,6.783,77.33,0.7869,72.07
"30005","28-10-2011",500,18,0.4,6.642,76.33,1.12,53.25
"30006","28-10-2011",600,25,0.5,7.583,70.75,1.37,58.9
"30007","28-10-2011",700,21,0.4,10.77,56,1.075,221.6
"30008","28-10-2011",800,25,0.4,13.34,48.5,0.921,229.1
"30009","28-10-2011",900,27,0.5,14.79,45.33,1.731,247.1
"30010","28-10-2011",1000,28,0.4,16.72,40.67,1.556,227.2
"30011","28-10-2011",1100,27,0.4,18.44,36.25,1.893,213.8
"30012","28-10-2011",1200,24,0.3,20.24,30.58,1.792,199
"30013","28-10-2011",1300,28,0.3,20.97,29.08,2.28,241.8
"30014","28-10-2011",1400,15,0.2,21.85,24.25,1.96,234.1
"30015","28-10-2011",1500,16,0.2,22.11,20.83,1.822,250.5
"30016","28-10-2011",1600,18,0.2,21.78,21.33,1.912,239.9
"30017","28-10-2011",1700,20,0.2,20.98,26.83,1.897,239
"30018","28-10-2011",1800,15,0.2,18.89,33.08,1.659,228.1
"30019","28-10-2011",1900,16,0.2,16.55,37.83,1.064,170.4
"30020","28-10-2011",2000,15,0.3,14.56,45.42,0.1294,187.8
"30021","28-10-2011",2100,15,0.4,13.32,54.83,0.3934,137.4
"30022","28-10-2011",2200,13,0.5,11.88,60,0.7488,54.89
"30023","28-10-2011",2300,12,0.5,11.11,63.17,0.8846,57.7
"30024","28-10-2011",0,11,0.4,10.92,61.67,1.165,44.28
"30025","29-10-2011",100,12,0.4,10.32,64.33,0.3019,90.05
"30026","29-10-2011",200,12,0.3,9.533,69.83,1.119,55.61
"30027","29-10-2011",300,12,0.3,9.567,67.42,1.477,57.27
"30028","29-10-2011",400,11,0.3,9.083,67.58,1.01,34.38
"30029","29-10-2011",500,10,0.3,8.4,71.42,0.6322,87.13
"30030","29-10-2011",600,16,0.3,8.942,71.17,0.56,115.4
"30031","29-10-2011",700,18,0.3,12.65,58.83,0.5382,236.7
"30032","29-10-2011",800,12,0.3,15.31,48.42,0.4924,270.5
"30033","29-10-2011",900,15,0.3,17.23,42.17,1.468,229.9
"30034","29-10-2011",1000,19,0.4,18.72,38.92,1.586,209.1
"30035","29-10-2011",1100,19,0.4,20.35,34.58,1.401,207.6
"30036","29-10-2011",1200,13,0.4,22.03,28.67,1.499,247.9
"30037","29-10-2011",1300,18,0.3,23.21,23.17,2.116,265.8
